Intra_Fair4,Inter_Fair3,Customer_Care,lam1,lam2,lam3
0.3052025005854272,1.9133700833180316,1.2082247231950731,0.0,0.0,1.0
0.27752495088092377,0.00015889282742010988,1.2102010399752638,0.0,0.0,1.0
0.2170710245152666,6.4400396276162954,1.0282024970156447,0.0,0.0,1.0
0.19492386519255178,0.11527448460045507,1.259377456530132,0.0,0.0,1.0
0.24846443682812008,8.099470882402478,0.7530089658564616,0.0,0.0,1.0
0.32379049317308517,10.463606413944966,1.124394428428384,0.0,0.0,1.0
0.2823432051167892,3.0926937252598643,1.2452400208648056,0.0,0.0,1.0
0.35476085292232346,4.458986079493821,1.3670285930761887,0.0,0.0,1.0
0.2610199116179973,3.989418011621863,1.3705996575661101,0.0,0.0,1.0
0.24090026876409318,0.2091150205133518,0.8536802040784902,0.0,0.0,1.0
0.16831434457064537,0.03779114612901942,0.7405265893971621,0.0,0.1,0.9
0.2674507841853332,0.05508868703228195,1.569819006871699,0.0,0.1,0.9
0.2151897423200093,0.0012751787467026863,1.629670358864576,0.0,0.1,0.9
0.30031704623641037,0.6537982430743359,1.3634211747070812,0.0,0.1,0.9
0.25574243163291244,2.031339066800395,1.277493844043488,0.0,0.1,0.9
0.18291625478311258,0.8737531988725694,1.0174934577207855,0.0,0.1,0.9
0.19615883629699465,1.8888533533465375,1.3820970539186495,0.0,0.1,0.9
0.29936033548749025,0.21949100926114268,1.1173767788896223,0.0,0.1,0.9
0.22842652602960722,1.3662221692504248,1.0367809232081604,0.0,0.1,0.9
0.19320152808529847,0.29967284472879113,0.2525101609142427,0.0,0.1,0.9
0.20212874763168623,0.03278168280890936,1.4135900183087706,0.0,0.2,0.8
0.19821221499397096,0.022529644697665302,0.6802693657564239,0.0,0.2,0.8
0.1917891330857691,0.0019657281772024904,0.9018427437645268,0.0,0.2,0.8
0.18931063297568573,0.02713495877592835,1.2403715019789685,0.0,0.2,0.8
0.32164731424283294,0.03969288298859535,1.241316177804348,0.0,0.2,0.8
0.2311609367019529,0.49318955983468465,1.1682166344944933,0.0,0.2,0.8
0.22704798883375915,0.4099884444326638,0.9734499472981496,0.0,0.2,0.8
0.19366562386535122,0.01640291397550585,1.3322908788763894,0.0,0.2,0.8
0.1168290911895619,0.009306306016471342,1.2543159728523805,0.0,0.2,0.8
0.2374643263892353,0.0004842891454167251,1.3924365860665449,0.0,0.2,0.8
0.3446856345676714,0.040987088109279375,1.8296195408483287,0.0,0.3,0.7
0.21450554378016334,0.05707892531268376,1.8190607624796933,0.0,0.3,0.7
0.30738557389226234,0.018161909530778286,1.4050940156810692,0.0,0.3,0.7
0.1260639175010536,0.015707792026210216,0.6461649133359861,0.0,0.3,0.7
0.17780064120290193,0.0014310575961805775,1.0768469405244234,0.0,0.3,0.7
0.14151269692374965,0.008063097126418478,1.0709234298707284,0.0,0.3,0.7
0.21394470396592888,0.04238725035847355,0.5475471309175025,0.0,0.3,0.7
0.20889292275667326,0.018596441029982883,1.6670059380625972,0.0,0.3,0.7
0.261291118329754,0.01045427965234263,0.9966669358701874,0.0,0.3,0.7
0.2341388230287972,0.007628369595431907,1.4672484019222782,0.0,0.3,0.7
0.17315168664187672,0.07957343127326323,1.7410428325021396,0.0,0.4,0.6
0.18328259564863864,0.012486777825181346,1.2481063655992328,0.0,0.4,0.6
0.28068048632354814,0.10241257579278792,1.6871284497533698,0.0,0.4,0.6
0.20706465754852246,0.032068672937138894,1.8207593369716604,0.0,0.4,0.6
0.13604272343353255,0.11113296754886672,0.9742226231768654,0.0,0.4,0.6
0.25855216288531224,0.0024654063855762518,1.876350137444455,0.0,0.4,0.6
0.2505172259377843,0.0027358566385688936,1.993328260779362,0.0,0.4,0.6
0.19070369513862556,0.01884140897116738,0.5777385274860133,0.0,0.4,0.6
0.15751201990873864,0.018148425965466366,1.0981253720792246,0.0,0.4,0.6
0.19254571384198585,0.05447938950789174,1.4807612676365174,0.0,0.4,0.6
0.2235480029047278,0.018211198611269557,1.4618210522535506,0.0,0.5,0.5
0.1817846700586354,0.0051576005022713365,1.1942620423706038,0.0,0.5,0.5
0.13629709993629224,0.03551665925930282,1.7080526954966957,0.0,0.5,0.5
0.24956313535989083,0.01912341004521982,0.9222603692927714,0.0,0.5,0.5
0.21551276929418223,0.012891028628052012,1.92110760858026,0.0,0.5,0.5
0.15708133978123331,0.002216560395909643,1.7019675046170946,0.0,0.5,0.5
0.1717248845595279,0.07899197449016405,1.4406052924537456,0.0,0.5,0.5
0.19684553144275765,0.00359832081596126,1.1391486094323557,0.0,0.5,0.5
0.17610087059050045,0.010115661067723275,1.8509194800990487,0.0,0.5,0.5
0.1959818708090678,0.07817831056942391,1.679335770970066,0.0,0.5,0.5
0.27716456461719813,0.011182305431238318,0.9278926469391547,0.0,0.6,0.4
0.19578003667976548,0.0098246726136802,1.3696810380425315,0.0,0.6,0.4
0.2868720014855182,3.204046277729001e-5,1.7055125518480432,0.0,0.6,0.4
0.14924551136831346,0.009839990199665803,0.9854434708862564,0.0,0.6,0.4
0.16441066347732264,9.397684178223663e-6,1.5377163068358768,0.0,0.6,0.4
0.20653345241985321,0.00823618978646354,1.2466346362741167,0.0,0.6,0.4
0.1682233960626848,0.0009302269022790032,1.4562284087199557,0.0,0.6,0.4
0.22653342150551722,0.008937405966120415,1.044333690169202,0.0,0.6,0.4
0.20613428255891258,0.00016471207843322036,1.7247514534129413,0.0,0.6,0.4
0.18243596788184555,0.00037282365202104354,0.5010594990314384,0.0,0.6,0.4
0.16201833436890925,0.0007474074428356904,0.8875538023198335,0.0,0.7,0.30000000000000004
0.24787472432428828,1.941536036253528e-6,1.0381481878911143,0.0,0.7,0.30000000000000004
0.23819314302540437,0.00020511726586981084,1.4817809829089703,0.0,0.7,0.30000000000000004
0.24938917695301274,0.005673117244115682,1.5215090926157773,0.0,0.7,0.30000000000000004
0.29641550789988247,1.1511700491264922e-5,1.2969583872182076,0.0,0.7,0.30000000000000004
0.11034572717465618,0.1553005976100068,1.465238541802274,0.0,0.7,0.30000000000000004
0.1860029397954721,0.1439266063600733,1.2773964928334487,0.0,0.7,0.30000000000000004
0.10374601168835891,0.06521683098858827,1.650823466626912,0.0,0.7,0.30000000000000004
0.18740121778826938,0.002710449661557548,1.6207425362226273,0.0,0.7,0.30000000000000004
0.1680302420061194,0.023991960283388073,0.8819370598878774,0.0,0.7,0.30000000000000004
0.1604030669501185,4.2861285786188563e-7,1.6733192965735657,0.0,0.8,0.19999999999999996
0.21388599085375834,0.03606339138304056,1.686127107190531,0.0,0.8,0.19999999999999996
0.13994682744378314,7.117911483187095e-6,0.9861619535132081,0.0,0.8,0.19999999999999996
0.28868768164685454,0.06713710766928781,1.3532317859303844,0.0,0.8,0.19999999999999996
0.33118534405597594,0.04146109580299764,1.3902325643132698,0.0,0.8,0.19999999999999996
0.2933094577877032,6.296752625701103e-5,1.823705761323183,0.0,0.8,0.19999999999999996
0.17590935088469464,0.003104704797067656,1.8809345865993512,0.0,0.8,0.19999999999999996
0.18339104428452913,0.002027858684468243,1.3231502411581484,0.0,0.8,0.19999999999999996
0.23125792977084622,0.04140358149002066,1.3797841996120686,0.0,0.8,0.19999999999999996
0.2772211813145597,9.786703006119905e-6,1.3168001149991317,0.0,0.8,0.19999999999999996
0.16155254370231453,0.0028146801894369518,1.362656291374408,0.0,0.9,0.09999999999999998
0.32207716228601024,7.356122259737303e-5,1.0762056772007578,0.0,0.9,0.09999999999999998
0.16582155464877416,0.020620029341192298,1.2306484819266477,0.0,0.9,0.09999999999999998
0.16283701694077923,0.03565586694154435,1.4733796295921304,0.0,0.9,0.09999999999999998
0.21013077926961968,0.00214862282536639,1.1089317454311725,0.0,0.9,0.09999999999999998
0.2524881203670379,0.00013879014551848804,1.0772665862385802,0.0,0.9,0.09999999999999998
0.16975841827615723,0.004348132052743566,1.8409781886401162,0.0,0.9,0.09999999999999998
0.2768523387961213,9.507244627955927e-5,1.2790259786720486,0.0,0.9,0.09999999999999998
0.22236319857540376,1.619468418480849e-6,1.2684946673583946,0.0,0.9,0.09999999999999998
0.2882549152496166,0.08863853874373051,1.7967791831235047,0.0,0.9,0.09999999999999998
0.1305621245307889,0.0018987405700083093,2.519960435522219,0.0,1.0,0.0
0.18533073976933576,0.0031994806731411177,2.614419066090723,0.0,1.0,0.0
0.20865616685394686,0.006132344333127451,2.86998558033004,0.0,1.0,0.0
0.1539927531952057,0.0023930415624588493,2.754890478217355,0.0,1.0,0.0
0.14130033776520295,0.00230825399862582,2.6925073046935535,0.0,1.0,0.0
0.1543211013813647,0.0026397396179949537,3.048894716364055,0.0,1.0,0.0
0.12062850921122387,7.175789381210782e-5,3.3904054547051437,0.0,1.0,0.0
0.11588845564269203,0.0009561045254044875,3.5718493021939834,0.0,1.0,0.0
0.10564595108662767,0.00036011981094619485,2.637147064220992,0.0,1.0,0.0
0.15551495862542666,0.009004759374137625,2.6472071477488353,0.0,1.0,0.0
0.24642675416210694,0.02089459757580075,0.7681164163975536,0.1,0.0,0.9
0.14622052123065177,0.00672812706569647,1.3632251127361652,0.1,0.0,0.9
0.2096673379882124,0.036927658657236136,0.9866941173130211,0.1,0.0,0.9
0.22083129099011387,0.0069753116787282955,1.2562652466493371,0.1,0.0,0.9
0.10569405639524253,1.7566491861491877,0.9767441455002797,0.1,0.0,0.9
0.28405106768421545,0.38449984748986293,0.9525154700439974,0.1,0.0,0.9
0.10814416266421716,0.6146271124705588,1.5270201986588732,0.1,0.0,0.9
0.21144328368621068,0.18480855613574387,1.1529398961982928,0.1,0.0,0.9
0.11210207826728735,0.569467460894274,1.0636511668056072,0.1,0.0,0.9
0.24670375913102988,6.633130924865511,0.622649338710952,0.1,0.0,0.9
0.140519576439545,0.3529712312481691,1.118159354712678,0.1,0.1,0.8
0.13312486506822696,0.04085368282755864,1.0293044532875844,0.1,0.1,0.8
0.11489864017878787,0.05709925114067739,1.41051621874262,0.1,0.1,0.8
0.1537443083947734,0.5410526156230809,0.8998478245555014,0.1,0.1,0.8
0.23399958425855225,0.06694515634617956,1.0709634142760935,0.1,0.1,0.8
0.21715689426677812,0.2049704860040686,0.8348107192893572,0.1,0.1,0.8
0.28575377442247196,0.0013279016647508622,1.5028199293237097,0.1,0.1,0.8
0.1577694395179012,0.005336059228261771,1.1008308315972797,0.1,0.1,0.8
0.16044232386936075,0.0024932389827277877,0.9056242539626558,0.1,0.1,0.8
0.2501275807393488,0.001999349358077058,0.7362589455903149,0.1,0.1,0.8
0.11299536528601183,0.005129537628029238,1.3621357674776906,0.1,0.2,0.7
0.09192056411286967,0.7030175711661938,1.0819283473641212,0.1,0.2,0.7
0.12984438503463389,0.08339430130980616,1.4853185985173427,0.1,0.2,0.7
0.17632159151994672,0.05298879986658981,2.001895387803632,0.1,0.2,0.7
0.11585477580546677,0.015131142983408286,0.9226229647995962,0.1,0.2,0.7
0.19125115243475818,0.0020406174458815914,1.2180745569078368,0.1,0.2,0.7
0.14283017360423744,0.27647770793429655,1.4574029574092477,0.1,0.2,0.7
0.24942023481606596,0.0077572102461863955,0.8339217892462973,0.1,0.2,0.7
0.13751297740670396,0.06543709434660448,1.460843462204749,0.1,0.2,0.7
0.1316438591691776,0.04175317642940386,0.7703719528204808,0.1,0.2,0.7
0.22037911668474144,0.012689910326447531,1.6029457792274093,0.1,0.3,0.6000000000000001
0.1564612066009109,0.011315211131249397,1.3893123081064283,0.1,0.3,0.6000000000000001
0.2173826971537658,0.03349554057594025,0.9971956391201333,0.1,0.3,0.6000000000000001
0.17928765663438614,0.04934625002206298,2.0800376310990742,0.1,0.3,0.6000000000000001
0.14981567197531565,0.0026579592133350797,1.5942953298049136,0.1,0.3,0.6000000000000001
0.12720574699111004,0.09362400496165996,1.435592402457006,0.1,0.3,0.6000000000000001
0.1332466208740919,0.09481205247407858,1.1624041489006722,0.1,0.3,0.6000000000000001
0.1618624728966923,0.07638240469166192,1.109397212885827,0.1,0.3,0.6000000000000001
0.19154724272779794,0.00022901291617112243,1.2435695461681102,0.1,0.3,0.6000000000000001
0.17503573239411727,0.004412534739430734,1.895446217747938,0.1,0.3,0.6000000000000001
0.182922898249962,0.00430283098099997,1.3512008776348816,0.1,0.4,0.5
0.16162500850004843,7.110540079706113e-5,1.616094192994932,0.1,0.4,0.5
0.11738879347729961,0.03136783249629164,1.546241207637664,0.1,0.4,0.5
0.14704300723980002,0.0286116596616984,1.3907306958388788,0.1,0.4,0.5
0.1478378793671908,0.006822867871483569,1.4053963117510646,0.1,0.4,0.5
0.1243777266372063,0.0014198611217681523,1.5803125124761723,0.1,0.4,0.5
0.13320456414570755,0.0035383596214565013,1.3721362546741083,0.1,0.4,0.5
0.1639497219279699,0.011031403723244243,1.545378848246661,0.1,0.4,0.5
0.18921435490267294,0.003673485076683483,1.020562704806347,0.1,0.4,0.5
0.157786813776051,0.01299799423237762,1.5815623623126855,0.1,0.4,0.5
0.12284413336154756,0.0034973496321787922,1.3720624614025951,0.1,0.5,0.4
0.23531240165731243,0.006272685071729516,0.8574625713445536,0.1,0.5,0.4
0.13520313796873093,0.0011553951429871428,1.2886396184184195,0.1,0.5,0.4
0.12905520961382025,0.005302703239610202,1.274495460008936,0.1,0.5,0.4
0.13340581937778365,3.801791399331989e-5,1.464291738229647,0.1,0.5,0.4
0.1404680938230962,3.149914176944055e-6,0.5940926473504684,0.1,0.5,0.4
0.14326418704661228,0.0009657536642843904,1.422762254205384,0.1,0.5,0.4
0.14777013930812066,2.2045906306887648e-5,1.5846615362627543,0.1,0.5,0.4
0.10906836008740546,0.00742545706873344,1.2946154225834234,0.1,0.5,0.4
0.1407468684940226,0.0018467901703350272,0.8763529215987912,0.1,0.5,0.4
0.15130415633099892,0.005323627925403884,1.788760315711428,0.1,0.6,0.30000000000000004
0.12455945898707042,0.006914009869016442,1.4609776718900698,0.1,0.6,0.30000000000000004
0.12068710989972525,0.00033911125360208954,1.3945324886292547,0.1,0.6,0.30000000000000004
0.1401769431676203,0.0039793053926362315,2.136696883618749,0.1,0.6,0.30000000000000004
0.13556708907771936,0.0013605925736226022,1.323297685828464,0.1,0.6,0.30000000000000004
0.15294025977438244,0.0001163240348223233,1.683485760479218,0.1,0.6,0.30000000000000004
0.194615626526366,3.934871735604054e-5,1.9966757071106045,0.1,0.6,0.30000000000000004
0.17128254320148803,2.711547504748275e-5,1.2410226925548724,0.1,0.6,0.30000000000000004
0.11463303760055661,0.001905588375434547,1.282665276713513,0.1,0.6,0.30000000000000004
0.16638456583789882,0.0011311885461526563,1.2306011039066236,0.1,0.6,0.30000000000000004
0.11840071686366893,0.0004406758102143978,1.1672602193620174,0.1,0.7,0.20000000000000007
0.12494668568263671,0.0019413703438990431,1.4171201213231337,0.1,0.7,0.20000000000000007
0.17649895164663376,0.0003950062920488121,1.3200766654986158,0.1,0.7,0.20000000000000007
0.11877596948986048,0.0015148595938380342,1.5456387442108916,0.1,0.7,0.20000000000000007
0.13781222592060377,0.00032838084146740294,1.8326473563244765,0.1,0.7,0.20000000000000007
0.14181562167910736,0.0014593404271864446,1.6293207623320525,0.1,0.7,0.20000000000000007
0.11940528093168215,0.000501225621794408,1.27601043588203,0.1,0.7,0.20000000000000007
0.12542654195680356,0.0022221876744595607,0.7815988322753777,0.1,0.7,0.20000000000000007
0.10193468929805595,0.003999178493679187,1.5740098533576832,0.1,0.7,0.20000000000000007
0.10636166838564666,0.007648141368375165,1.5377609048348473,0.1,0.7,0.20000000000000007
0.11741662524311698,0.0007594287563804658,1.8051841971863871,0.1,0.8,0.09999999999999998
0.10039881699742548,0.0047887500767141945,2.4066980037772314,0.1,0.8,0.09999999999999998
0.10835907520605043,0.0010767837206869376,1.5990826881933315,0.1,0.8,0.09999999999999998
0.12190862560668528,0.0011489369345412473,1.6041209462586492,0.1,0.8,0.09999999999999998
0.1140845648176877,0.0002926497414451126,1.808341707562731,0.1,0.8,0.09999999999999998
0.10954263167718711,0.0012807612967232062,1.3627406746752744,0.1,0.8,0.09999999999999998
0.11063019567773798,0.0009696443022391858,1.7284016808919773,0.1,0.8,0.09999999999999998
0.11865175315470787,3.147470464283907e-5,1.4836557891890607,0.1,0.8,0.09999999999999998
0.1108453371932734,0.00036669945407114446,1.3371617357627605,0.1,0.8,0.09999999999999998
0.10522336844247508,0.001344796161190114,2.110605690159815,0.1,0.8,0.09999999999999998
0.09774147749313147,0.0004728153125789765,2.2864039809097685,0.1,0.9,0.0
0.10381432682532236,0.0008767059503819301,2.4538508702678077,0.1,0.9,0.0
0.11637062789440698,0.0003093702862491806,2.744725009753716,0.1,0.9,0.0
0.10933321046781166,0.0003354269341550704,2.651112945115639,0.1,0.9,0.0
0.1050613002761303,0.0006215881716612305,2.4637744879044217,0.1,0.9,0.0
0.09774077593551703,0.0004725939142549569,2.236480915470727,0.1,0.9,0.0
0.10164462369800681,0.0005923641700719045,2.3875957644842645,0.1,0.9,0.0
0.09978775559393853,0.0005626187247477656,2.427229394787721,0.1,0.9,0.0
0.0981096335171134,0.000489804922392618,2.2481725926682525,0.1,0.9,0.0
0.0977402304136224,0.00047250168617167174,2.2731051642208384,0.1,0.9,0.0
0.10162509831995356,3.0145828486686876,1.6333519060766903,0.2,0.0,0.8
0.1689478909523456,0.014816421703455864,0.8722091160909263,0.2,0.0,0.8
0.08721626780047394,1.1381720909618231,1.2405203237311648,0.2,0.0,0.8
0.1971884599462325,0.015668561083973846,1.0036238421052703,0.2,0.0,0.8
0.19831590004289268,3.3161049347254443,1.2545940959933528,0.2,0.0,0.8
0.20581475519686399,0.33723854285278754,1.054252258089532,0.2,0.0,0.8
0.15466106798507212,3.82928153076332,0.7552863531870014,0.2,0.0,0.8
0.07810353889664975,0.782509133816304,1.169252665514642,0.2,0.0,0.8
0.11389352955484103,3.4329410005851355,1.414960446634253,0.2,0.0,0.8
0.03512695607403484,1.0321707550161723,1.2875031719146803,0.2,0.0,0.8
0.03411639302654453,1.0217790414331187,1.5159575538833299,0.2,0.1,0.7000000000000001
0.1287515160938191,0.021414902499896193,1.2996350265066154,0.2,0.1,0.7000000000000001
0.10530983297163438,0.4438648207378516,2.2470616736391675,0.2,0.1,0.7000000000000001
0.12160459900062946,0.00305785079110114,1.1959998197214061,0.2,0.1,0.7000000000000001
0.09753192829092056,0.321015824819987,1.1978163272952103,0.2,0.1,0.7000000000000001
0.16634311881128885,7.534805750422292e-5,1.0554914925821715,0.2,0.1,0.7000000000000001
0.11644885055178354,0.21324657226731009,1.1416872552317145,0.2,0.1,0.7000000000000001
0.14841258031716378,0.0002796977459625694,1.0916242819354889,0.2,0.1,0.7000000000000001
0.1195119662573749,0.039079341751730244,1.1515200200873312,0.2,0.1,0.7000000000000001
0.10223568782708635,0.22370446307784908,1.2865846212590955,0.2,0.1,0.7000000000000001
0.12338484082978464,0.1510159433786657,1.8152835693237952,0.2,0.2,0.6000000000000001
0.12321373779440749,0.10773243028325086,1.0919305671695252,0.2,0.2,0.6000000000000001
0.10468317094351301,0.0404083907155677,1.3738325885652014,0.2,0.2,0.6000000000000001
0.11724311674332762,0.018879136555220024,1.7781133252073762,0.2,0.2,0.6000000000000001
0.07519764183075896,0.19268789348061482,1.125129469087689,0.2,0.2,0.6000000000000001
0.12792947381357328,0.003577868494180945,1.7465025289941747,0.2,0.2,0.6000000000000001
0.10886748310329275,0.015583786271442045,1.2017306254551134,0.2,0.2,0.6000000000000001
0.10876864726230488,0.13062027087894146,1.0288096881900344,0.2,0.2,0.6000000000000001
0.14410925975387073,0.06738298179855057,1.8291800699973768,0.2,0.2,0.6000000000000001
0.13892953824471993,0.01888839558484677,1.2453164734994129,0.2,0.2,0.6000000000000001
0.12081369078576457,0.015214387255380173,1.5589832994478539,0.2,0.3,0.5
0.12365931033810966,0.03160276958268766,1.3407632519004746,0.2,0.3,0.5
0.12604186662974298,0.0028674519270094263,1.2181350810940503,0.2,0.3,0.5
0.10179003238999164,0.04440304212986435,2.162743609238124,0.2,0.3,0.5
0.113682097969447,0.01589818589438573,2.101209749362467,0.2,0.3,0.5
0.11380606209584161,0.07410764017302716,2.2527920472416785,0.2,0.3,0.5
0.12049588038059517,0.011280424301618847,0.9606396749961466,0.2,0.3,0.5
0.11462397396505232,0.013011809884640079,1.0843840634459014,0.2,0.3,0.5
0.10699615339724018,0.05477958679399831,1.1249178189383533,0.2,0.3,0.5
0.17913773515446835,0.06451254965778429,1.219006808674878,0.2,0.3,0.5
0.1316921447593235,0.007304725022511944,1.7789059187246354,0.2,0.4,0.4
0.12035561924816822,0.035348692173034366,1.828093904899403,0.2,0.4,0.4
0.14102481511120138,0.008692663295454945,1.709322594060077,0.2,0.4,0.4
0.11968723508993558,0.011390949643394061,1.3184925530788063,0.2,0.4,0.4
0.12508219852266378,0.0017605465257677037,1.843437323400123,0.2,0.4,0.4
0.10640773699878328,0.0048520451831929904,1.387693622631212,0.2,0.4,0.4
0.11555625980370163,0.010541794810451224,1.1130410478378652,0.2,0.4,0.4
0.1094369574015265,0.008672622360274555,1.3744429080275697,0.2,0.4,0.4
0.11203501672402327,0.01882132716832499,1.2489789836991658,0.2,0.4,0.4
0.1161914103328281,0.007867196345551839,1.2778072655211479,0.2,0.4,0.4
0.12579932283445247,0.018702009232114642,2.1552566872703576,0.2,0.5,0.30000000000000004
0.13322138296837868,0.004098537225384951,1.7292214308360312,0.2,0.5,0.30000000000000004
0.12322462691617403,0.011235548356415359,1.106144707415319,0.2,0.5,0.30000000000000004
0.12520870811103113,0.007489579849357321,2.027126993440957,0.2,0.5,0.30000000000000004
0.10923635264929071,0.014170958420746215,1.655908025787788,0.2,0.5,0.30000000000000004
0.12391357549533327,0.004423059712858952,1.1757879690416297,0.2,0.5,0.30000000000000004
0.13023593402008526,0.0032932529875148602,1.0611868609565194,0.2,0.5,0.30000000000000004
0.11414786812285849,0.010520126222595363,1.300033255315601,0.2,0.5,0.30000000000000004
0.11694863305500261,0.01220920242069123,1.5556377021786945,0.2,0.5,0.30000000000000004
0.11967081485248808,0.004460158797775469,1.5152011071706448,0.2,0.5,0.30000000000000004
0.09627241169422819,0.007317145530627059,0.9550351881133546,0.2,0.6,0.20000000000000007
0.10915065092039951,0.01741346583167295,1.4509316749390972,0.2,0.6,0.20000000000000007
0.09969635626088703,0.0029641944880475207,1.2244975365426256,0.2,0.6,0.20000000000000007
0.114355712152036,0.01217932359334677,2.1034880292996077,0.2,0.6,0.20000000000000007
0.11182428005124796,0.005196016522859576,2.017345516725123,0.2,0.6,0.20000000000000007
0.10936868299147778,0.008346186394760332,1.8311459689564245,0.2,0.6,0.20000000000000007
0.11036916355497677,0.002515471336275066,0.9638138050889425,0.2,0.6,0.20000000000000007
0.1025865710795361,0.0015595788630733507,1.6248498725336702,0.2,0.6,0.20000000000000007
0.1145244756716186,0.008797572304887627,2.1015622245244256,0.2,0.6,0.20000000000000007
0.10425564998836279,0.009730430995562743,1.3296987551328296,0.2,0.6,0.20000000000000007
0.10195384763886349,0.007684034419411084,2.095656201045311,0.2,0.7,0.10000000000000009
0.10392067594929312,0.002668899035052257,1.8384936798471287,0.2,0.7,0.10000000000000009
0.10344684149061321,0.0037292820740641745,1.6437311902416685,0.2,0.7,0.10000000000000009
0.1055102596117349,0.0060448568410404295,2.0400081313979213,0.2,0.7,0.10000000000000009
0.102088352240918,0.004355751928964039,1.6490110951242158,0.2,0.7,0.10000000000000009
0.10719225188463864,0.007143749836882633,1.6214496698063339,0.2,0.7,0.10000000000000009
0.10686464743774475,0.00534629962905552,1.7749712326642368,0.2,0.7,0.10000000000000009
0.09771880142775308,0.003756695070334332,1.160857642609346,0.2,0.7,0.10000000000000009
0.10272603401171415,0.004290087205077853,1.7443967960209352,0.2,0.7,0.10000000000000009
0.10564940559941054,0.004907536673931479,1.7752653622733368,0.2,0.7,0.10000000000000009
0.09505131709472514,0.0022682012510481216,2.292288617475733,0.2,0.8,0.0
0.10740789700721629,0.003452886672992597,2.652048122139493,0.2,0.8,0.0
0.09638259851690345,0.0025499369006874184,2.3109571331725336,0.2,0.8,0.0
0.09609507433885565,0.002455167707245337,2.2975555341687772,0.2,0.8,0.0
0.09897025163567547,0.002925798629912398,2.3661701843940417,0.2,0.8,0.0
0.09505128330561927,0.002267319401337865,2.2386893579319427,0.2,0.8,0.0
0.09505131895633047,0.0022671676516225862,2.2324287684143336,0.2,0.8,0.0
0.10081519813898351,0.003203005517152017,2.2610544651382005,0.2,0.8,0.0
0.0966496257664147,0.0026547659905832473,2.304098992839091,0.2,0.8,0.0
0.09505031989278577,0.0022677481704591086,2.260425600286401,0.2,0.8,0.0
0.06497676260536542,0.5055871246409386,1.074561609655741,0.3,0.0,0.7
0.11013688178033224,2.122849772985337,1.12320388988062,0.3,0.0,0.7
0.07658158037359095,2.1028487935150375,1.6083529486800745,0.3,0.0,0.7
0.10116585662980637,3.314349399886347,1.1077160658770835,0.3,0.0,0.7
0.05490682762700461,1.486138510118175,1.4111617400269088,0.3,0.0,0.7
0.08089646795417066,2.1673281906159008,1.5264105117882834,0.3,0.0,0.7
0.0872217851057258,0.764392715425903,1.265121315368844,0.3,0.0,0.7
0.07925827829651746,0.46840511200340995,1.0908367273242945,0.3,0.0,0.7
0.09299299488802237,0.11491820185929694,1.581215335591123,0.3,0.0,0.7
0.10802372449729537,1.4998742324297358,1.1103038459829486,0.3,0.0,0.7
0.06539426250658026,0.3111301113287937,1.1093149027124642,0.3,0.1,0.6
0.08108533059580283,0.12046405577358166,1.5650552656117374,0.3,0.1,0.6
0.07648240044001914,0.42119365206648285,1.400969118624673,0.3,0.1,0.6
0.10840525994204785,0.0016660694477994063,1.6488395571892256,0.3,0.1,0.6
0.06649503358095259,0.22400687926329327,1.338591766530694,0.3,0.1,0.6
0.08532098297383743,0.24517579496854608,0.7143260122753113,0.3,0.1,0.6
0.06291119596000483,0.2592294828709461,1.4594705389378142,0.3,0.1,0.6
0.08760064209780477,0.2944747505884205,1.0292008965801083,0.3,0.1,0.6
0.08256577572592769,0.1785323146430513,1.3437350418384408,0.3,0.1,0.6
0.07201155926943305,0.7485673297867684,1.8477996076679788,0.3,0.1,0.6
0.103622538791826,0.16451267660222677,1.3585114432111443,0.3,0.2,0.49999999999999994
0.08282852842578581,0.124771255458546,1.1238192414178083,0.3,0.2,0.49999999999999994
0.11927718524931284,0.05652716453535099,1.4808052399897838,0.3,0.2,0.49999999999999994
0.09646844375790635,0.11660872861394879,1.0793926915228809,0.3,0.2,0.49999999999999994
